Timestamp,Latitude,Longitude,Wind_Speed,Ocean_Current_Speed,Ocean_Current_Direction,Sea_Surface_Temperature,Weather_Condition,Wave_Height,Oil_Spill_Risk_Index
2024-01-18 15:57:20,-40.35509613782664,-157.51614515711938,9.29275398412562,4.812220227358487,67.77835600342895,6.740822164897239,Cloudy,0.8815738719937427,Low
2024-07-30 19:01:34,16.238423641255494,110.53835094841321,7.909224939433999,2.883555529959993,356.60880849170667,-0.807944405886186,Cloudy,0.783444062353465,Low
2024-10-29 13:04:49,60.88047617568702,4.594799287812492,18.364899224658085,2.12690874265037,17.847919220228945,7.1906582852538605,Stormy,3.7421725226098683,Low
2024-06-13 23:21:02,59.07399814138239,106.9161367080776,18.300053010155718,1.0471146871125985,332.67671138150615,-0.19307790126058322,Cloudy,4.327257813304762,Low
2024-09-01 05:59:43,-25.97066682821837,51.989392174936,4.528317599376717,0.8536970036790636,175.96582975153507,18.865121565261326,Cloudy,3.6215432099177427,Low
2024-04-28 20:53:37,6.121842110656317,16.403036713709497,16.62023781424195,3.987923256213718,93.68372726764417,10.867177823519704,Stormy,0.8115762709599661,High
2024-09-14 19:49:08,-45.32692336592184,-143.85584788966153,13.200101538462814,2.314049866063925,194.6382755965975,1.0694730812448512,Cloudy,0.9077716589077456,Medium
2024-12-25 09:47:47,55.99648755932958,138.5603451401695,14.030066050066727,2.976027012295535,307.54392439937703,4.990762031047733,Rainy,2.0747844020347923,Medium
2024-07-05 22:41:45,-35.86332479588372,123.7015143950897,10.731070081734797,3.8620252488837665,284.47969876501924,1.5404328494932784,Rainy,4.5321684218106615,High
2024-03-23 12:16:14,56.0267640324665,-55.38503361039092,0.7930408042087023,1.5085295886062855,55.688721465564726,25.478372959623425,Rainy,0.3438496272701136,Low
2024-10-03 23:13:12,10.490058189018185,-48.61403977894955,11.272907655212371,3.7971485518719,220.89977287052457,15.444905050484575,Cloudy,1.8146567255046198,Medium
2024-10-20 14:26:00,-26.280033477948756,150.97205826727287,1.0129377147453589,2.8670217324088387,204.37766864322285,2.029146401454689,Clear,0.6142138314327655,Low
2024-02-05 22:59:32,48.46311877978141,145.4778238205875,9.30657491501414,4.134217048052957,3.9627051599898966,18.57020737950774,Stormy,0.14101642250303414,Medium
2024-03-02 05:51:25,13.080670412761407,108.05287233075916,15.00690097639967,4.450324652854664,81.13840310799476,21.295090644459954,Clear,1.613126530522131,Low
2024-10-18 22:47:25,-19.225577589178755,158.07812228033515,5.604664029776643,1.7689312083594355,112.54196354540517,4.792200853097423,Stormy,0.32667583280112433,High
2024-11-19 16:12:49,-63.613474868006634,31.580923130368916,8.365247577347521,3.539300630312665,296.5195380867938,23.15278040901959,Rainy,3.350656985441084,Low
2024-04-16 14:22:42,86.83717969372887,-65.45867295667708,4.742641408209662,4.635966179717692,342.95221608602697,8.379370067429921,Clear,3.2139640742784525,Medium
2024-10-23 17:08:10,37.34411882722574,51.373419984972344,14.161288716545673,2.38697646863254,67.22901459813437,26.563093813644457,Rainy,2.6092043098499396,High
2024-04-17 11:34:58,18.661731213610977,-139.49507712543283,7.165439701335361,0.6893261705454262,79.40746906826618,21.824378570609444,Clear,2.75962713965773,Low
2024-07-03 07:17:55,63.39927972334675,91.66999952843742,13.938197845805945,0.4270090771763746,26.11683810072573,4.096158666744554,Rainy,2.8648959646130825,Low
2024-12-29 01:45:29,17.81866223528128,-129.1388215114213,18.695747521032168,1.4012428736244997,190.82348699615852,-1.0632574942567636,Cloudy,2.377331270133608,Low
2024-05-20 02:11:11,-30.240824535644904,-165.56890442385355,2.6985746027672497,0.5691152798122601,240.772990198725,25.961863256071048,Cloudy,1.5284443779981665,Low
2024-10-05 21:26:17,0.9842266994109536,67.90574706565391,17.778552366612118,4.383009517260147,15.666864931648416,4.515475180934448,Clear,1.446052664724099,Low
2024-09-19 23:03:59,30.177315905517972,-116.83484849056842,12.139315139999765,4.380176440516474,133.6135219090797,19.260474059610257,Rainy,1.6356564752116165,Medium
2024-02-08 22:09:57,-48.85289879597942,-39.64124772849982,7.007563994714195,3.4230326954244212,76.1656531158549,14.858315867970369,Clear,1.90874589684358,Low
2024-04-12 05:58:58,3.9267393487742055,-95.0892833117896,4.401129361520592,0.13260436632892003,4.698857029930945,7.076058668596602,Cloudy,0.3252524782055327,Low
2024-03-13 05:33:13,-12.758677469965619,150.1140532244138,17.192518892319402,4.417249458004334,222.95566109946824,27.823183546020566,Stormy,1.7003175449185663,Medium
2024-10-21 04:29:38,-20.896312634172233,-155.40535466715383,1.0083656729620039,0.7221753819825644,289.9474051376498,11.664887381183028,Cloudy,1.0363298452930265,Low
2024-05-10 23:02:56,-38.10474774069159,-120.9032871384754,11.69610777809992,3.0801353368005033,321.8384974091003,29.65963727812685,Rainy,4.571103303648484,Low
2024-11-08 22:52:33,-58.88962170643562,-84.21349014885844,15.386389181165265,1.4155945508040502,250.419672232311,19.525718001371526,Stormy,1.9944314093038162,Low
2024-03-19 10:05:43,-30.330273483084554,-2.477560418216598,5.53109294231893,4.376820195710851,321.51283004101356,1.8743058335453924,Rainy,3.1136628439221035,Low
2024-08-30 11:11:03,-71.89802212615459,163.60795971951558,15.420054374164696,2.4898903809937583,81.26503336604233,4.10685139107003,Stormy,4.159124382927239,Low
2024-11-22 07:12:52,-16.237610103806077,108.41544655221702,16.409346637352982,4.227494638657001,84.08378737537434,9.71183806539554,Stormy,3.638268922500883,Low
2024-04-25 07:38:32,-18.805508383138275,-105.38891082632118,7.4803669154321835,4.3771440535944794,257.34218870552814,25.5389283351288,Cloudy,4.0733919797882265,Medium
2024-12-28 01:31:17,60.41034055384543,-152.92154189362654,0.13976531040016615,2.266196585514839,241.23788517132968,19.00907350204427,Clear,0.6867960039985599,Low
2024-10-24 14:41:29,-1.0292752027815482,-98.25987950576237,7.495426642714957,4.849467966655175,245.1107399635116,7.84203891908118,Clear,3.1912815135708965,Low
2024-09-22 07:35:12,47.268249143131584,5.845333961251811,0.0065957033161057055,3.2566288296472883,66.43602264291313,17.68313339318402,Clear,3.899198531571408,Low
2024-12-27 20:12:45,-80.82166023873536,109.57745252062807,7.257517415979606,2.2381788874597373,264.58284943296917,26.471180096478804,Stormy,1.534252217193834,Medium
2024-12-28 10:17:21,18.33553440202924,-132.16661672336045,16.43144030390602,3.928813458504191,166.36642534534096,16.051239696182726,Cloudy,4.3151548964370186,Low
2024-09-03 08:29:06,-78.75907011167143,-106.36953530894954,4.764781689544404,1.2605910322206948,14.652384381236626,18.769137155889922,Rainy,1.5800646319270713,Medium
2024-03-11 05:16:59,57.46147269281076,137.53702603254948,2.6710854322141886,4.081050832289118,191.45907315515842,1.608049972570015,Stormy,2.198891206283218,Medium
2024-04-26 11:00:08,32.744640987140485,-76.45202856693543,13.45733172565075,3.251590745787232,249.62135537089864,3.161830773016632,Cloudy,4.845973328569029,Medium
2024-08-20 15:44:35,53.64625828791051,-113.96364470396465,15.172172642824833,3.0173491826493946,135.91647043530295,4.9589004009671385,Stormy,3.934938438042073,Medium
2024-10-26 01:42:00,42.987480333552185,150.99251827048,1.1649943697091492,0.7634086033712262,30.568017165143402,3.6979614555177385,Cloudy,4.662136952598975,Low
2024-07-13 02:38:50,4.829176037191843,7.612930271318476,10.654642580117175,0.9342311902134326,23.815990048638852,25.250683480363097,Stormy,0.965202671417062,High
2024-07-02 14:47:38,-68.72558168806883,50.816314208269205,6.949329873035818,1.6078986614554873,272.7631366257736,25.417908417349572,Cloudy,0.35776339856752715,Low
2024-02-04 00:21:54,83.27707982946939,136.27979341268656,16.651355728812412,0.9794212152355075,51.996059971438804,9.71514400082716,Rainy,4.362519328677791,Low
2024-09-14 20:04:12,63.507526720958225,129.66654030952378,8.210260693347314,3.8192437059364015,310.05214162181437,9.971333058957029,Rainy,4.28718703690633,Low
2024-04-12 11:08:33,17.498801524804207,-4.507860570168191,1.8816738050865678,3.140315476840325,235.6990194092831,15.389713697696216,Stormy,2.735384047243692,Low
2024-01-16 15:45:21,38.51983575216943,-125.68622656600013,9.591152842628759,1.042569585103874,244.44665588500328,15.321364537668988,Stormy,1.1666956935909678,Low
2024-09-12 08:20:17,29.765718405649764,-178.2227247245338,1.976931098725725,0.5876752087034165,109.59402627661103,0.5361866414748278,Rainy,3.875779308646578,Low
2024-12-31 21:59:13,43.85127493667352,-108.90558595739788,3.404851096255721,3.3108232141493517,176.33266903403884,12.634368065754657,Stormy,0.2958530870525483,Low
2024-06-13 10:47:05,82.3290688081388,162.8502261672616,13.925888908387208,3.1512993658563833,205.45109537301246,1.7079331968529452,Rainy,3.8099452878992057,Medium
2024-05-23 06:44:01,-52.746183303127566,12.317855007479864,0.8220471773417248,1.3016237614292925,194.1859452273461,2.3999229195640304,Clear,0.3613722104701883,Medium
2024-09-30 14:55:21,24.644139507332284,172.11970882983047,1.4434939859764118,1.9314773230518796,317.05064873330235,0.8746909837366346,Stormy,3.9917596985678836,Low
2024-03-11 17:50:34,-60.23048381483075,9.712264133622739,9.023501751007414,0.8225063608658972,146.187013276441,24.999995149047315,Rainy,2.132853649729374,Low
2024-08-13 09:41:07,-68.58423070054322,70.56029777458744,18.612735996872786,2.7468542775629645,163.16431989330235,-1.269949773967209,Stormy,1.4782466379920005,Medium
2024-12-02 22:51:58,42.59738421467952,30.777585837518842,16.59773069061903,4.902283084957329,83.65317735214971,4.636948898012584,Rainy,0.5377429308091658,Low
2024-03-02 04:11:09,45.46136949478668,45.94793276611898,18.72100789994675,4.842560572585684,236.80139558789054,24.338861612958027,Rainy,3.9282099283057033,Medium
2024-12-24 09:55:20,-41.29080650872945,-20.614584153638447,11.211709609267803,2.304367816178849,177.7941307025745,5.340128039645851,Rainy,4.637089475989979,High
2024-08-01 21:19:44,77.63829017300804,-148.86398108070705,9.183317840524776,0.16792859680564876,69.30946322303156,0.027865424088819424,Stormy,0.41339161963992455,Low
2024-10-16 05:23:46,-19.06440034796276,69.2338318015984,16.21961008062395,3.7756016502259997,145.07497044906697,13.955690152859368,Clear,4.723903664577703,Low
2024-01-08 17:07:36,-4.887887108501985,-66.93336591805365,6.945431996709354,3.662440626186511,123.47773010739799,13.26302678209613,Cloudy,2.1323749573013573,Low
2024-12-23 10:59:55,-47.41287211622061,71.19065644326463,9.335305344600439,3.6581750098891512,193.86493076442363,2.6264200101266653,Cloudy,1.8434570965767827,Low
2024-02-19 17:41:12,-25.36708850404571,-89.92681154485987,14.049483806628142,3.8650770882555907,311.05621992692784,14.218257731670516,Stormy,3.7505340097272226,Low
2024-03-23 21:44:42,-61.6619215492107,86.20325512779232,8.473647926408251,0.9755811222432498,347.4673987213544,18.311133713201713,Clear,0.09275599267912993,Low
2024-08-08 21:28:29,11.96244008865618,93.30221069875415,17.46898403678125,2.7188335700205064,147.78812323091137,18.609398523837736,Rainy,0.5928208332253404,Medium
2024-02-26 15:48:07,15.070681621772025,-101.31420381826645,9.356530965747641,2.764563997821423,34.05148610352892,28.742756574666682,Rainy,4.908450697263142,Low
2024-11-17 19:34:01,78.61610911987233,92.46188590986242,11.63625190168535,4.02921893723305,149.38642329353993,10.882480062484404,Rainy,4.004011827700785,Low
2024-08-16 22:43:38,-81.42375498155513,163.1587967748357,8.339218891211392,2.6327214720258727,245.38699090964903,9.846892253408008,Stormy,3.1599833331827427,Low
2024-03-28 09:47:14,-34.780757269101336,-116.19748126599657,7.68680020542271,1.7744820688856406,223.76593514068819,6.3118076091029955,Clear,1.1476500276869324,Medium
2024-05-17 07:37:28,-44.294152556373085,-76.94931069211219,16.764935046692027,2.0806481894166478,108.70045202463821,21.580938382709803,Rainy,2.4883628505600255,Medium
2024-11-14 02:36:12,54.82414291489343,91.53608505487568,9.410786561193241,3.412665218161202,292.0179904920581,9.799580365172279,Stormy,3.074595357917232,Low
2024-08-25 14:42:53,-82.0443729537278,136.8746353207926,11.637359002497726,1.1538265526783398,158.91596353279388,2.5462313642667027,Stormy,3.2166623244219377,Medium
2024-04-30 18:41:12,-38.515241590364056,106.77872111744642,18.697856024179636,1.1406786277520253,341.96353434803314,28.201428998787723,Cloudy,1.684266794061105,Medium
2024-06-22 07:46:34,48.19892428758902,-73.24841920694041,13.751237910475025,2.1549479545365453,122.38940241126191,29.81418804281107,Rainy,0.9194305740963515,Low
2024-09-14 14:58:09,-21.088175004768075,19.460867734478455,10.871858522228733,2.48625952751659,208.59419925556492,-0.8925584491116929,Clear,0.4071362405757184,Medium
2024-07-02 19:29:32,-3.572328211021315,140.80280939920408,19.09582678613248,3.856946197685765,283.9447492941722,27.731096947659115,Stormy,4.487226470520065,Low
2024-10-05 10:35:33,-61.878929752924535,159.0460459414635,13.174165602882436,1.436725702542287,310.45782349760134,9.236240245936091,Rainy,0.7066730816815359,Medium
2024-01-13 16:37:52,45.01554478808998,-42.138986350071576,0.7011388080205427,0.556119562856795,307.9553355550635,9.162002310734241,Rainy,0.853313729594623,Medium
2024-03-26 08:27:06,85.8862910347897,137.27714834013733,1.374560569943255,2.385067036489072,142.45958694275737,11.957567273811268,Clear,2.404620765821452,Low
2024-02-22 12:08:14,-46.92691304193714,-37.62446079835658,14.067070678807688,1.4547462082990297,85.12461251168557,28.38741889397895,Stormy,4.920505055149192,Medium
2024-05-28 08:16:54,27.589056569676004,44.44396656272406,11.55583150157991,4.715161489561836,95.15606443612803,22.62245207669779,Stormy,4.98861420890305,Medium
